DIJ,FFR,MID1,MID2,MID3,MID4,MOR.SN,corMean,Gene,Gene1,Gene2
0.907142857142857,0.431199528069103,0.454545454545455,0.663636363636364,0.934065934065934,0.696428571428571,0.356521739130435,0.634791492574103,PIK3CB:TXNL1,TXNL1,PIK3CB
0.353571428571428,0.338235294117647,0.539393939393939,0.66514978946418,0.661538461538462,0.630828424804735,0.539247675283023,0.532566430453345,PLA2G2A:VDR,VDR,PLA2G2A
0.657142857142857,0.605882352941176,0.927272727272727,0.618181818181818,0.749450549450549,0.867857142857143,0.515652173913043,0.705919945965616,PPP2R1A:EEF1A2,EEF1A2,PPP2R1A
0.771428571428571,0.4,0.551515151515151,0.327272727272727,0.621978021978022,0.446428571428571,0.472173913043478,0.512970993809503,PRDM4:PSMD6,PSMD6,PRDM4
0.757142857142857,0.494117647058823,0.6,0.536363636363636,0.503296703296703,0.378571428571429,0.336521739130435,0.51514485879484,PSMA7:IARS2,IARS2,PSMA7
0.614834919325487,0.773529411764706,0.648484848484848,0.656038148512615,0.459340659340659,0.489285714285714,0.868695652173913,0.644315621983992,PSMC5:IARS2,IARS2,PSMC5
0.575514081461648,0.597058823529412,0.321212121212121,0.669705609939962,0.863736263736264,0.532142857142857,0.583478260869565,0.591835431127404,PSMC5:RAB22A,RAB22A,PSMC5
0.904379270868303,0.777042152970944,0.684848484848485,0.833715147068116,0.854945054945055,0.371428571428571,0.533913043478261,0.708610246515391,PSMC5:UQCRC1,UQCRC1,PSMC5
0.857142857142857,0.508823529411765,0.903030303030303,0.681818181818182,0.424175824175824,0.775,0.75631012107636,0.700900116665042,PYCARD:VAV1,VAV1,PYCARD
0.359249473210532,0.594117647058824,0.393939393939394,0.472727272727273,0.56043956043956,0.732142857142857,0.385217391304348,0.49969051368897,RAB1A:HLTF,HLTF,RAB1A
0.382484513766437,0.602941176470588,0.757575757575757,0.536363636363636,0.648351648351648,0.746428571428571,0.48,0.593449329136662,RAB22A:HLTF,HLTF,RAB22A
0.421428571428571,0.334069258947735,0.866666666666667,0.718181818181818,0.723076923076923,0.8,0.510434782608696,0.624836860130059,RBM42:PHB2,PHB2,RBM42
0.45,0.332352941176471,0.83030303030303,0.681818181818182,0.463736263736264,0.592857142857143,0.440869565217391,0.541705303586926,RPL3:GAB2,GAB2,RPL3
0.367857142857143,0.864705882352941,0.406060606060606,0.963636363636364,0.643956043956044,0.878571428571428,0.476521739130435,0.657329886652137,RPL32:RPL23A,RPL23A,RPL32
0.682142857142857,0.826470588235294,0.321212121212121,0.781818181818182,0.898901098901099,0.840036081636566,0.714938046907492,0.723645567979087,RTCA:BCAS2,BCAS2,RTCA
0.478571428571428,0.576470588235294,0.793939393939394,0.66514978946418,0.903296703296703,0.620630049138551,0.71276366112006,0.678688801966516,RUNX2:VDR,VDR,RUNX2
0.782142857142857,0.355882352941176,0.36969696969697,0.445454545454545,0.608791208791209,0.385714285714286,0.345217391304348,0.470414230149342,SCO2:VPS28,VPS28,SCO2
0.688114662617187,0.691176470588235,0.490909090909091,0.654545454545455,0.362637362637363,0.417857142857143,0.672173913043478,0.568202013885422,SDHA:PPP2CA,PPP2CA,SDHA
0.889285714285714,0.576470588235294,0.454545454545455,0.645454545454545,0.52967032967033,0.325,0.529565217391304,0.564284549940377,SDHA:PSMD6,PSMD6,SDHA
0.903571428571428,0.753495421062733,0.551515151515151,0.745454545454545,0.635164835164835,0.546428571428571,0.684347826086956,0.68856825418346,SDHA:UQCRC1,UQCRC1,SDHA
0.921428571428571,0.438235294117647,0.624242424242424,0.381818181818182,0.375824175824176,0.357142857142857,0.582608695652174,0.525900028603719,SFXN1:ACLY,ACLY,SFXN1
0.839285714285714,0.302941176470588,0.624242424242424,0.5,0.525274725274725,0.385714285714286,0.301739130434783,0.49702820806036,SFXN1:EPS15,EPS15,SFXN1
0.657142857142857,0.655882352941176,0.357575757575757,0.445454545454545,0.578021978021978,0.307142857142857,0.600869565217391,0.514584273356652,SFXN1:IARS,IARS,SFXN1
0.864285714285714,0.658823529411765,0.721212121212121,0.709090909090909,0.762637362637363,0.410714285714286,0.511304347826087,0.662581181454035,SFXN1:PSMD12,PSMD12,SFXN1
0.885714285714286,0.420588235294118,0.478787878787879,0.509090909090909,0.556043956043956,0.478571428571428,0.36695652173913,0.527964745034529,SFXN1:RAB11A,RAB11A,SFXN1
0.757142857142857,0.455882352941176,0.745454545454545,0.463636363636364,0.617582417582418,0.342857142857143,0.68695652173913,0.581358885907662,SFXN1:STRAP,STRAP,SFXN1
0.714285714285714,0.488235294117647,0.563636363636364,0.418181818181818,0.424175824175824,0.328571428571429,0.561739130434783,0.49983222477194,SFXN1:STXBP1,STXBP1,SFXN1
0.425,0.679411764705882,0.36969696969697,0.518181818181818,0.701098901098901,0.853571428571429,0.830434782608696,0.625342237837671,SNAP25:PGRMC1,PGRMC1,SNAP25
0.466488121930093,0.435294117647059,0.890909090909091,0.345454545454545,0.626373626373626,0.642857142857143,0.637391304347826,0.577823992788483,SNAP91:HLTF,HLTF,SNAP91
0.921428571428571,0.811764705882353,0.587878787878788,0.772727272727273,0.876923076923077,0.603571428571428,0.929565217391304,0.786265580114685,SNAP91:PSMD12,PSMD12,SNAP91
0.921428571428571,0.832352941176471,0.515151515151515,0.627272727272727,0.89010989010989,0.45,0.680869565217391,0.702455030050938,SNAP91:SUCLA2,SUCLA2,SNAP91
0.625,0.541176470588235,0.551515151515151,0.7,0.331868131868132,0.660714285714286,0.377908249855602,0.541168898505915,SNX7:CTR9,CTR9,SNX7
0.332142857142857,0.355882352941176,0.624242424242424,0.790909090909091,0.81978021978022,0.814285714285714,0.323478260869565,0.580102988595864,SRM:PHB2,PHB2,SRM
0.867857142857143,0.517647058823529,0.854545454545454,0.445454545454545,0.736263736263736,0.414285714285714,0.385217391304348,0.603038720504924,SRPRB:ATP6V1B2,ATP6V1B2,SRPRB
0.696428571428571,0.752941176470588,0.612121212121212,0.481818181818182,0.459340659340659,0.567857142857143,0.551304347826087,0.588830184551777,SRPRB:DLD,DLD,SRPRB
0.692857142857143,0.644117647058823,0.660606060606061,0.390909090909091,0.406593406593407,0.421428571428571,0.319130434782609,0.505091764890815,SRPRB:PSMD12,PSMD12,SRPRB
0.835714285714286,0.752941176470588,0.309090909090909,0.418181818181818,0.564835164835165,0.567857142857143,0.375652173913043,0.546324667294707,SRPRB:REEP5,REEP5,SRPRB
0.571428571428571,0.605882352941176,0.733333333333333,0.536363636363636,0.516483516483516,0.5,0.382608695652174,0.549442872314629,SRPRB:TMEM30A,TMEM30A,SRPRB
0.678571428571428,0.394407759462524,0.842424242424242,0.8,0.336263736263736,0.889285714285714,0.594782608695652,0.647962212814757,SUMO1:PSMC6,PSMC6,SUMO1
0.925,0.305882352941176,0.757575757575757,0.772727272727273,0.648351648351648,0.803571428571428,0.364347826086956,0.653922326607748,SV2A:TUBB3,TUBB3,SV2A
0.453976946246144,0.65,0.757575757575757,0.463636363636364,0.683516483516484,0.685714285714286,0.301739130434783,0.57087985244626,TERF2IP:HLTF,HLTF,TERF2IP
0.460714285714286,0.479411764705882,0.636363636363636,0.636363636363636,0.512087912087912,0.325,0.318260869565217,0.481171729257224,TNFAIP8:SNX6,SNX6,TNFAIP8
0.817857142857143,0.420588235294118,0.612121212121212,0.663636363636364,0.481318681318681,0.592857142857143,0.484347826086956,0.581818086310231,TRIM37:LAPTM4B,LAPTM4B,TRIM37
0.817857142857143,0.8,0.624242424242424,0.681818181818182,0.727472527472527,0.55,0.802608695652174,0.714856996006064,TRIM37:PSMD12,PSMD12,TRIM37
0.910714285714286,0.802941176470588,0.866666666666667,0.690909090909091,0.824175824175824,0.621428571428571,0.773043478260869,0.784268441946557,TRIM37:SUCLA2,SUCLA2,TRIM37
0.717857142857143,0.779411764705882,0.915151515151515,0.427272727272727,0.705494505494506,0.407142857142857,0.647826086956522,0.657165228511593,TRIM37:UBE2K,UBE2K,TRIM37
0.832142857142857,0.458823529411765,0.636363636363636,0.536363636363636,0.38021978021978,0.371428571428571,0.453043478260869,0.524055069884445,TTC1:NDUFV2,NDUFV2,TTC1
0.963360527664062,0.809418909344733,0.757575757575757,0.609090909090909,0.868131868131868,0.457142857142857,0.392259196052651,0.69385428928612,TUBA4A:TUBA1B,TUBA1B,TUBA4A
0.346428571428571,0.5,0.333333333333333,0.881818181818182,0.582417582417582,0.807142857142857,0.344347826086956,0.542212621746783,TUFM:LSM2,LSM2,TUFM
0.782142857142857,0.882352941176471,0.854545454545454,0.7,0.806593406593407,0.627346095009436,0.813220284499398,0.780885862709575,UBE2V2:BCAS2,BCAS2,UBE2V2
0.302055527226765,0.538235294117647,0.733333333333333,0.672727272727273,0.745054945054945,0.660714285714286,0.606086956521739,0.608315373527998,UBE2V2:HLTF,HLTF,UBE2V2
0.520107446289874,0.523529411764706,0.636363636363636,0.6,0.6,0.803571428571428,0.607826086956522,0.613056858563738,UQCRC2:HLTF,HLTF,UQCRC2
0.835714285714286,0.867647058823529,0.6,0.727272727272727,0.753846153846154,0.882142857142857,0.599130434782609,0.752250502511737,UQCRC2:TMEM30A,TMEM30A,UQCRC2
0.735714285714286,0.838235294117647,0.612121212121212,0.627272727272727,0.679120879120879,0.325,0.633913043478261,0.635911063117859,UQCRFS1:CYCS,CYCS,UQCRFS1
0.439285714285714,0.338235294117647,0.660606060606061,0.754545454545455,0.402197802197802,0.778571428571428,0.322608695652174,0.528007207139469,VIM:PHB2,PHB2,VIM
0.603571428571428,0.4,0.490909090909091,0.336363636363636,0.564835164835165,0.335714285714286,0.489565217391304,0.460136974826416,YARS:UBE2E3,UBE2E3,YARS
-0.741733986976968,-0.394117647058824,-0.636363636363636,-0.618181818181818,-0.538461538461538,-0.43789114893821,-0.357903900611232,-0.532093382370318,ADRA2C:POT1,POT1,ADRA2C
-0.803571428571428,-0.332352941176471,-0.696969696969697,-0.663636363636364,-0.775824175824176,-0.460714285714286,-0.321809096539869,-0.579268284061756,AKT2:HMG20A,HMG20A,AKT2
-0.539285714285714,-0.311764705882353,-0.684848484848485,-0.781818181818182,-0.679120879120879,-0.648793824753348,-0.413133299611993,-0.579823584331565,ARHGEF11:DYNLT1,DYNLT1,ARHGEF11
-0.367857142857143,-0.514705882352941,-0.333333333333333,-0.663636363636364,-0.512087912087912,-0.896428571428571,-0.52695652173913,-0.545000818205056,BCAM:RASA1,RASA1,BCAM
-0.462913500306108,-0.485294117647059,-0.612121212121212,-0.6,-0.525274725274725,-0.6,-0.367826086956522,-0.521918520329375,BMP8B:HLTF,HLTF,BMP8B
-0.725,-0.417647058823529,-0.442424242424242,-0.681818181818182,-0.56043956043956,-0.307142857142857,-0.564347826086956,-0.528402818105047,CLSPN:PLS3,PLS3,CLSPN
-0.328571428571429,-0.308823529411765,-0.43030303030303,-0.772727272727273,-0.454945054945055,-0.7,-0.727826086956522,-0.531885200416439,FOSL1:ANXA7,ANXA7,FOSL1
-0.571428571428571,-0.617647058823529,-0.684848484848485,-0.718181818181818,-0.692307692307692,-0.778571428571428,-0.562608695652174,-0.660799107116242,FOSL1:CYCS,CYCS,FOSL1
-0.492857142857143,-0.590139968449523,-0.612121212121212,-0.809090909090909,-0.841758241758242,-0.925,-0.82,-0.727281067753861,FOSL1:PSMC6,PSMC6,FOSL1
-0.364285714285714,-0.541176470588235,-0.818181818181818,-0.754545454545455,-0.731868131868132,-0.871428571428571,-0.465217391304348,-0.649529078886039,LRIF1:MEGF6,MEGF6,LRIF1
-0.339285714285714,-0.302941176470588,-0.527272727272727,-0.581818181818182,-0.863736263736264,-0.710714285714286,-0.330941516847081,-0.522387123734977,LYL1:ADSS,ADSS,LYL1
-0.392857142857143,-0.579411764705882,-0.333333333333333,-0.709090909090909,-0.731868131868132,-0.660714285714286,-0.549249849905208,-0.565217916782128,LYL1:BTBD3,BTBD3,LYL1
-0.614285714285714,-0.679411764705882,-0.333333333333333,-0.463636363636364,-0.925274725274725,-0.667857142857143,-0.632311386985093,-0.616587204439751,LYL1:CYCS,CYCS,LYL1
-0.759607095096895,-0.414705882352941,-0.442424242424242,-0.513783090392302,-0.89010989010989,-0.639285714285714,-0.608695652173913,-0.609801652405128,NR4A1:HLTF,HLTF,NR4A1
-0.782142857142857,-0.702941176470588,-0.684848484848485,-0.709090909090909,-0.604395604395604,-0.760714285714286,-0.393128950367623,-0.66246603829005,OPRK1:TOB1,TOB1,OPRK1
-0.578571428571428,-0.588235294117647,-0.684848484848485,-0.881818181818182,-0.863736263736264,-0.439285714285714,-0.413913043478261,-0.635772630122283,PARK7:XRCC2,XRCC2,PARK7
-0.471428571428571,-0.697058823529412,-0.684848484848485,-0.710707994222,-0.507692307692308,-0.553571428571428,-0.436616666116254,-0.58027489662978,PIGR:CTR9,CTR9,PIGR
-0.75,-0.585724956216734,-0.818181818181818,-0.779045301358731,-0.6,-0.652333939286715,-0.32695652173913,-0.644606076683304,PIGR:DCP2,DCP2,PIGR
-0.396428571428571,-0.373529411764706,-0.648484848484848,-0.454545454545455,-0.797802197802198,-0.603571428571428,-0.460534909778001,-0.533556688910744,PRDM4:EIF4EBP1,EIF4EBP1,PRDM4
-0.528571428571428,-0.523529411764706,-0.842424242424242,-0.690909090909091,-0.49010989010989,-0.732142857142857,-0.552293990007612,-0.622854415847118,RORC:RASA1,RASA1,RORC
-0.635714285714286,-0.526470588235294,-0.345454545454545,-0.336363636363636,-0.661538461538462,-0.414285714285714,-0.530434782608696,-0.492894573457233,RRAS:CYCS,CYCS,RRAS
-0.528571428571428,-0.432352941176471,-0.696969696969697,-0.554545454545455,-0.498901098901099,-0.614285714285714,-0.446086956521739,-0.538816184424515,RRAS:PTBP2,PTBP2,RRAS
-0.686327351805195,-0.335294117647059,-0.478787878787879,-0.445454545454545,-0.687912087912088,-0.598749122017553,-0.327826086956522,-0.508621598654406,RUNX2:HLTF,HLTF,RUNX2
-0.592857142857143,-0.305882352941176,-0.672727272727273,-0.827272727272727,-0.907692307692308,-0.414285714285714,-0.493043478260869,-0.601965856576744,SDHA:XRCC2,XRCC2,SDHA
-0.332142857142857,-0.358823529411765,-0.684848484848485,-0.409090909090909,-0.692307692307692,-0.757142857142857,-0.530434782608696,-0.537827301793323,SF3A2:PTBP2,PTBP2,SF3A2
-0.435714285714286,-0.320588235294118,-0.915151515151515,-0.5596565806059,-0.657142857142857,-0.421428571428571,-0.486192662069693,-0.542267815343849,SUCLG2:GIT1,GIT1,SUCLG2
